%OpenBCI Raw EEG Data
%Number of channels = 16
%Sample Rate = 125 Hz
%Board = OpenBCI_GUI$BoardCytonSerialDaisy
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, EXG Channel 4, EXG Channel 5, EXG Channel 6, EXG Channel 7, EXG Channel 8, EXG Channel 9, EXG Channel 10, EXG Channel 11, EXG Channel 12, EXG Channel 13, EXG Channel 14, EXG Channel 15, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other, Other, Other, Other, Other, Other, Analog Channel 0, Analog Channel 1, Analog Channel 2, Timestamp, Timestamp (Formatted)
32.0, -18645.490234375, -300.0498046875, -187500.015625, -57323.484375, -7972.0625, -26387.529296875, 7835.82861328125, -441.826904296875, 187500.0, 187500.0, 187500.0, 184247.65625, -183307.765625, 186600.421875, -183327.09375, 134699.46875, -0.4007500223815441, 0.6275000385940075, 0.33325000666081905, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6170039569559588E9, 2021-03-29 10:45:56.955
34.0, -18784.94140625, -313.52789306640625, -187500.015625, -57327.4609375, -7950.26953125, -26401.34375, 7823.333984375, -462.05523681640625, 187500.0, 187500.0, 187500.0, 184220.609375, -183218.828125, 186536.640625, -183406.46875, 134662.859375, -0.4007500223815441, 0.6275000385940075, 0.33325000666081905, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6170039569559677E9, 2021-03-29 10:45:56.955
36.0, -19115.14453125, -301.100341796875, -187500.015625, -57330.27734375, -7957.75732421875, -26393.67578125, 7858.873046875, -443.0115661621094, 187500.0, 187500.0, 187500.0, 184275.015625, -183201.265625, 186596.171875, -183307.71875, 134711.25, -0.42937502823770046, 0.6777500417083502, 0.36162501107901335, 192.0, 120.5, 88.0, 11.0, 96.0, 6.0, 24.0, 0.0, 0.0, 0.0, 1.6170039569559717E9, 2021-03-29 10:45:56.955
38.0, -18409.677734375, -315.6960144042969, -187500.015625, -57348.94140625, -7969.33544921875, -26409.94921875, 7846.15478515625, -455.9755554199219, 187500.0, 187500.0, 187500.0, 184231.65625, -183561.328125, 186572.390625, -183508.828125, 134672.9375, -0.42937502823770046, 0.6777500417083502, 0.36162501107901335, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6170039569559755E9, 2021-03-29 10:45:56.955
40.0, -19161.76953125, -308.6775817871094, -187500.015625, -57336.984375, -7960.90869140625, -26396.380859375, 7845.55126953125, -447.7724914550781, 187500.0, 187500.0, 187500.0, 184215.5625, -183480.234375, 186509.34375, -183389.5, 134637.890625, -0.42937502823770046, 0.6777500417083502, 0.36162501107901335, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6170039569559796E9, 2021-03-29 10:45:56.955
42.0, -18675.931640625, -302.70965576171875, -187500.015625, -57344.6484375, -7978.52197265625, -26398.2578125, 7840.4775390625, -458.8142395019531, 187500.0, 187500.0, 187500.0, 184215.9375, -183518.40625, 186559.3125, -183329.046875, 134656.46875, -0.42937502823770046, 0.6777500417083502, 0.36162501107901335, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6170039569559836E9, 2021-03-29 10:45:56.955
44.0, -18776.73828125, -320.2334289550781, -187500.015625, -57350.953125, -7957.15380859375, -26406.126953125, 7842.6455078125, -463.5975036621094, 187500.0, 187500.0, 187500.0, 184162.34375, -183455.578125, 186484.015625, -183409.3125, 134601.21875, -0.42937502823770046, 0.6777500417083502, 0.36162501107901335, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6170039569559877E9, 2021-03-29 10:45:56.955
46.0, -19152.94140625, -295.0206604003906, -187500.015625, -57334.234375, -7955.8349609375, -26388.53515625, 7854.291015625, -446.6995849609375, 187500.0, 187500.0, 187500.0, 184232.59375, -183422.0, 186507.4375, -183311.8125, 134659.625, -0.44468751829117537, 0.7078750384971499, 0.3798125213943422, 192.0, 120.5, 80.0, 11.5, 8.0, 6.0, 56.0, 0.0, 0.0, 0.0, 1.6170039569559917E9, 2021-03-29 10:45:56.955
48.0, -18488.400390625, -311.896240234375, -187500.015625, -57354.57421875, -7962.16064453125, -26402.662109375, 7861.39892578125, -462.0999450683594, 187500.0, 187500.0, 187500.0, 184233.703125, -183428.171875, 186535.140625, -183504.0, 134663.671875, -0.44468751829117537, 0.7078750384971499, 0.3798125213943422, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.617003956955996E9, 2021-03-29 10:45:56.955
50.0, -19210.005859375, -319.9205017089844, -187500.015625, -57357.2109375, -7957.8466796875, -26398.884765625, 7855.9228515625, -456.86962890625, 187500.0, 187500.0, 187500.0, 184210.59375, -183349.09375, 186475.359375, -183386.25, 134631.09375, -0.44468751829117537, 0.7078750384971499, 0.3798125213943422, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.617003956956E9, 2021-03-29 10:45:56.956
52.0, -18743.994140625, -297.3675842285156, -187500.015625, -57355.89453125, -7980.95849609375, -26395.21875, 7844.59033203125, -455.66265869140625, 187500.0, 187500.0, 187500.0, 184202.640625, -183398.265625, 186491.484375, -183318.359375, 134635.234375, -0.44468751829117537, 0.7078750384971499, 0.3798125213943422, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.617003956956004E9, 2021-03-29 10:45:56.956
54.0, -18817.708984375, -306.53179931640625, -187500.015625, -57359.6015625, -7947.09521484375, -26401.857421875, 7869.35595703125, -472.85113525390625, 187500.0, 187500.0, 187500.0, 184178.171875, -183346.5, 186465.6875, -183392.59375, 134600.09375, -0.44468751829117537, 0.7078750384971499, 0.3798125213943422, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.617003956956008E9, 2021-03-29 10:45:56.956
56.0, -19155.779296875, -273.67474365234375, -187500.015625, -57348.203125, -7962.3837890625, -26395.353515625, 7854.02294921875, -457.78607177734375, 187500.0, 187500.0, 187500.0, 184221.890625, -183316.15625, 186484.390625, -183301.515625, 134630.390625, -0.4553437693975866, 0.7259375280700624, 0.38990626367740333, 192.0, 120.5, 56.0, 11.5, 32.0, 6.0, 64.0, 0.0, 0.0, 0.0, 1.617003956956012E9, 2021-03-29 10:45:56.956
58.0, -18507.490234375, -278.4803771972656, -187500.015625, -57352.00390625, -7962.205078125, -26399.220703125, 7866.2939453125, -464.35748291015625, 187500.0, 187500.0, 187500.0, 184225.625, -183313.84375, 186499.03125, -183487.234375, 134626.421875, -0.4553437693975866, 0.7259375280700624, 0.38990626367740333, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6170039569560163E9, 2021-03-29 10:45:56.956
60.0, -19204.4609375, -284.9847412109375, -187500.015625, -57344.671875, -7948.34716796875, -26383.662109375, 7884.57763671875, -439.4129333496094, 187500.0, 187500.0, 187500.0, 184211.1875, -183163.640625, 186430.578125, -183370.59375, 134612.96875, -0.4553437693975866, 0.7259375280700624, 0.38990626367740333, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.61700395695602E9, 2021-03-29 10:45:56.956
62.0, -18772.849609375, -260.8001403808594, -187500.015625, -57330.9921875, -7947.3857421875, -26377.158203125, 7891.88671875, -438.8541259765625, 187500.0, 187500.0, 187500.0, 184264.671875, -183453.5, 186499.234375, -183283.828125, 134672.875, -0.4553437693975866, 0.7259375280700624, 0.38990626367740333, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6170039569560244E9, 2021-03-29 10:45:56.956
64.0, -18863.77734375, -285.2752990722656, -187500.015625, -57342.05859375, -7937.841796875, -26389.966796875, 7876.01708984375, -458.568359375, 187500.0, 187500.0, 187500.0, 184248.84375, -183554.328125, 186479.5625, -183359.0625, 134653.28125, -0.4553437693975866, 0.7259375280700624, 0.38990626367740333, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6170039569560285E9, 2021-03-29 10:45:56.956
66.0, -19181.349609375, -271.7301330566406, -187500.015625, -57343.109375, -7950.783203125, -26390.123046875, 7889.38330078125, -449.31475830078125, 187500.0, 187500.0, 187500.0, 184275.515625, -183525.234375, 186497.65625, -183286.84375, 134678.3125, -0.4700000286102295, 0.7500000596046448, 0.4000000059604645, 192.0, 120.5, 40.0, 11.5, 56.0, 6.0, 64.0, 0.0, 0.0, 0.0, 1.6170039569560325E9, 2021-03-29 10:45:56.956
68.0, -18548.548828125, -268.2432861328125, -187500.015625, -57333.05078125, -7941.57470703125, -26385.33984375, 7892.75830078125, -453.226318359375, 187500.0, 187500.0, 187500.0, 184258.71875, -183522.1875, 186503.078125, -183481.28125, 134650.6875, -0.4700000286102295, 0.7500000596046448, 0.4000000059604645, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6170039569560378E9, 2021-03-29 10:45:56.956
70.0, -19207.724609375, -284.4259338378906, -187500.015625, -57345.90234375, -7946.9833984375, -26383.126953125, 7883.14697265625, -447.325439453125, 187500.0, 187500.0, 187500.0, 184244.859375, -183447.53125, 186434.984375, -183380.5625, 134632.640625, -0.4700000286102295, 0.7500000596046448, 0.4000000059604645, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.617003956956042E9, 2021-03-29 10:45:56.956
72.0, -18781.9921875, -248.6855010986328, -187500.015625, -57330.9921875, -7953.73388671875, -26361.04296875, 7894.92626953125, -433.9143981933594, 187500.0, 187500.0, 187500.0, 184263.890625, -183489.796875, 186484.625, -183307.609375, 134647.90625, -0.4700000286102295, 0.7500000596046448, 0.4000000059604645, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.617003956956046E9, 2021-03-29 10:45:56.956
74.0, -18813.41796875, -286.3034973144531, -187500.015625, -57364.85546875, -7942.2451171875, -26395.197265625, 7864.908203125, -492.4983215332031, 187500.0, 187500.0, 187500.0, 184241.46875, -183435.640625, 186443.84375, -183377.921875, 134618.109375, -0.4700000286102295, 0.7500000596046448, 0.4000000059604645, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.61700395695605E9, 2021-03-29 10:45:56.956
76.0, -19131.70703125, -258.6990661621094, -187500.015625, -57342.5703125, -7956.90771484375, -26364.865234375, 7889.673828125, -433.7579345703125, 187500.0, 187500.0, 187500.0, 184213.8125, -183408.21875, 186402.03125, -183297.078125, 134593.96875, -0.4620000123977661, 0.7500000596046448, 0.3960000276565552, 192.0, 120.5, 72.0, 11.5, 56.0, 6.0, 48.0, 0.0, 0.0, 0.0, 1.617003956956054E9, 2021-03-29 10:45:56.956
78.0, -18531.919921875, -250.1830596923828, -187500.015625, -57336.1328125, -7930.041015625, -26368.708984375, 7908.13623046875, -451.5946350097656, 187500.0, 187500.0, 187500.0, 184229.15625, -183395.921875, 186428.40625, -183481.84375, 134606.46875, -0.4620000123977661, 0.7500000596046448, 0.3960000276565552, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6170039569560585E9, 2021-03-29 10:45:56.956
80.0, -19153.41015625, -283.5765686035156, -187500.015625, -57359.0234375, -7943.72021484375, -26390.345703125, 7882.61083984375, -459.9541931152344, 187500.0, 187500.0, 187500.0, 184225.796875, -183314.875, 186384.90625, -183379.21875, 134584.875, -0.4620000123977661, 0.7500000596046448, 0.3960000276565552, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6170039569560623E9, 2021-03-29 10:45:56.956
82.0, -18754.69921875, -261.068359375, -187500.015625, -57348.5390625, -7956.818359375, -26387.9765625, 7904.98486328125, -469.6101379394531, 187500.0, 187500.0, 187500.0, 184220.078125, -183345.59375, 186391.75, -183299.859375, 134566.34375, -0.4620000123977661, 0.7500000596046448, 0.3960000276565552, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6170039569560664E9, 2021-03-29 10:45:56.956
84.0, -18825.30859375, -282.34722900390625, -187500.015625, -57354.75390625, -7930.51025390625, -26382.142578125, 7913.54541015625, -455.3944396972656, 187500.0, 187500.0, 187500.0, 184211.9375, -183262.390625, 186366.578125, -183360.734375, 134578.421875, -0.4620000123977661, 0.7500000596046448, 0.3960000276565552, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6170039569560704E9, 2021-03-29 10:45:56.956
86.0, -19191.54296875, -238.2472381591797, -187500.015625, -57325.16015625, -7919.87109375, -26351.521484375, 7955.052734375, -413.8648986816406, 187500.0, 187500.0, 187500.0, 184300.515625, -183194.0625, 186439.25, -183282.125, 134654.640625, -0.4740000367164612, 0.7560000419616699, 0.3960000276565552, 192.0, 120.5, 24.0, 11.5, 80.0, 6.0, 48.0, 0.0, 0.0, 0.0, 1.6170039569560747E9, 2021-03-29 10:45:56.956
88.0, -18575.126953125, -236.43673706054688, -187500.015625, -57333.609375, -7924.56494140625, -26364.015625, 7937.8642578125, -434.7637634277344, 187500.0, 187500.0, 187500.0, 184326.140625, -183558.390625, 186478.1875, -183470.71875, 134684.453125, -0.4740000367164612, 0.7560000419616699, 0.3960000276565552, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6170039569560788E9, 2021-03-29 10:45:56.956
90.0, -19192.7265625, -258.6990661621094, -187500.015625, -57355.87109375, -7932.54443359375, -26376.734375, 7912.6962890625, -458.3001403808594, 187500.0, 187500.0, 187500.0, 184295.671875, -183497.671875, 186419.484375, -183376.453125, 134637.109375, -0.4740000367164612, 0.7560000419616699, 0.3960000276565552, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6170039569560828E9, 2021-03-29 10:45:56.956
92.0, -18790.529296875, -237.531982421875, -187500.015625, -57357.078125, -7956.12548828125, -26368.44140625, 7909.0078125, -447.2360534667969, 187500.0, 187500.0, 187500.0, 184292.40625, -183542.703125, 186453.0, -183311.28125, 134635.53125, -0.4740000367164612, 0.7560000419616699, 0.3960000276565552, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6170039569560869E9, 2021-03-29 10:45:56.956
94.0, -18825.912109375, -268.064453125, -187500.015625, -57383.5859375, -7946.96142578125, -26387.708984375, 7892.95947265625, -475.19805908203125, 187500.0, 187500.0, 187500.0, 184266.328125, -183483.34375, 186398.328125, -183378.515625, 134597.9375, -0.4740000367164612, 0.7560000419616699, 0.3960000276565552, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6170039569560907E9, 2021-03-29 10:45:56.956
96.0, -19154.974609375, -257.58148193359375, -187500.015625, -57391.1640625, -7952.236328125, -26379.83984375, 7900.447265625, -467.4867248535156, 187500.0, 187500.0, 187500.0, 184307.84375, -183455.71875, 186414.890625, -183292.96875, 134619.96875, -0.46400001645088196, 0.7560000419616699, 0.39400002360343933, 192.0, 120.5, 64.0, 11.5, 80.0, 6.0, 40.0, 0.0, 0.0, 0.0, 1.617003956956095E9, 2021-03-29 10:45:56.956
98.0, -18544.056640625, -241.53294372558594, -187500.015625, -57394.00390625, -7936.58984375, -26377.046875, 7933.4609375, -456.93670654296875, 187500.0, 187500.0, 187500.0, 184270.75, -183452.390625, 186379.90625, -183456.984375, 134605.3125, -0.46400001645088196, 0.7560000419616699, 0.39400002360343933, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6170039569560993E9, 2021-03-29 10:45:56.956
100.0, -19169.548828125, -255.122802734375, -187500.015625, -57417.671875, -7945.2177734375, -26392.693359375, 7901.85546875, -469.5207214355469, 187500.0, 187500.0, 187500.0, 184278.21875, -183383.625, 186358.4375, -183358.6875, 134601.390625, -0.46400001645088196, 0.7560000419616699, 0.39400002360343933, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.617003956956103E9, 2021-03-29 10:45:56.956
102.0, -18801.236328125, -236.16851806640625, -187500.015625, -57423.0390625, -7938.89208984375, -26390.0546875, 7918.6865234375, -466.1903076171875, 187500.0, 187500.0, 187500.0, 184284.15625, -183434.765625, 186398.453125, -183279.15625, 134617.265625, -0.46400001645088196, 0.7560000419616699, 0.39400002360343933, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6170039569561083E9, 2021-03-29 10:45:56.956
104.0, -18804.0078125, -246.5173797607422, -187500.015625, -57427.84375, -7925.4140625, -26389.072265625, 7913.90283203125, -465.966796875, 187500.0, 187500.0, 187500.0, 184239.921875, -183376.96875, 186345.90625, -183331.96875, 134589.609375, -0.46400001645088196, 0.7560000419616699, 0.39400002360343933, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6170039569561124E9, 2021-03-29 10:45:56.956
106.0, -19148.806640625, -231.9440460205078, -187500.015625, -57419.9765625, -7931.15869140625, -26381.0703125, 7911.10888671875, -464.67041015625, 187500.0, 187500.0, 187500.0, 184292.265625, -183342.90625, 186374.609375, -183265.71875, 134631.65625, -0.4660000205039978, 0.7420000433921814, 0.3880000114440918, 192.0, 120.5, 56.0, 11.5, 24.0, 6.0, 16.0, 0.0, 0.0, 0.0, 1.6170039569561167E9, 2021-03-29 10:45:56.956
108.0, -18547.96875, -235.25210571289062, -187500.015625, -57428.91796875, -7940.3896484375, -26378.72265625, 7908.6279296875, -467.35260009765625, 187500.0, 187500.0, 187500.0, 184304.953125, -183332.328125, 186417.234375, -183457.09375, 134655.0, -0.4660000205039978, 0.7420000433921814, 0.3880000114440918, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6170039569561207E9, 2021-03-29 10:45:56.956
110.0, -19171.984375, -233.48631286621094, -187500.015625, -57414.9453125, -7915.95947265625, -26365.021484375, 7930.890625, -454.9026794433594, 187500.0, 187500.0, 187500.0, 184278.765625, -183182.515625, 186377.890625, -183355.78125, 134646.5625, -0.4660000205039978, 0.7420000433921814, 0.3880000114440918, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6170039569561248E9, 2021-03-29 10:45:56.956
112.0, -18805.259765625, -237.44256591796875, -187500.015625, -57426.92578125, -7925.0791015625, -26375.572265625, 7922.17333984375, -466.16796875, 187500.0, 187500.0, 187500.0, 184340.65625, -183437.40625, 186448.765625, -183257.859375, 134714.03125, -0.4660000205039978, 0.7420000433921814, 0.3880000114440918, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6170039569561288E9, 2021-03-29 10:45:56.956
114.0, -18780.5390625, -265.4493103027344, -187500.015625, -57435.7109375, -7913.2099609375, -26381.29296875, 7931.4716796875, -468.2466735839844, 187500.0, 187500.0, 187500.0, 184247.34375, -183539.75, 186414.171875, -183306.625, 134665.203125, -0.4660000205039978, 0.7420000433921814, 0.3880000114440918, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.617003956956133E9, 2021-03-29 10:45:56.956
