%OpenBCI Raw EEG Data
%Number of channels = 16
%Sample Rate = 125 Hz
%Board = OpenBCI_GUI$BoardCytonSerialDaisy
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, EXG Channel 4, EXG Channel 5, EXG Channel 6, EXG Channel 7, EXG Channel 8, EXG Channel 9, EXG Channel 10, EXG Channel 11, EXG Channel 12, EXG Channel 13, EXG Channel 14, EXG Channel 15, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other, Other, Other, Other, Other, Other, Analog Channel 0, Analog Channel 1, Analog Channel 2, Timestamp, Timestamp (Formatted)
82.0, 187500.0, -33525.71484375, 187500.0, -53024.5703125, 16897.13671875, 187500.0, -66152.1328125, 187500.0, 187500.0, 187500.0, 187500.0, 4133.1728515625, 187500.0, 187500.0, -186768.953125, -186723.96875, -0.014000000432133675, 0.9580000638961792, 0.11600000411272049, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.617005702425933E9, 2021-03-29 11:15:02.425
84.0, 187500.0, -34068.4140625, 187500.0, -53221.53515625, 16767.853515625, 187500.0, -65963.4609375, 187500.0, 187500.0, 187500.0, 187500.0, 2834.49169921875, 187500.0, 187500.0, -186791.203125, -186747.25, -0.014000000432133675, 0.9580000638961792, 0.11600000411272049, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6170057024259377E9, 2021-03-29 11:15:02.425
86.0, 187500.0, -33307.67578125, 187500.0, -53269.5234375, 16603.478515625, 187500.0, -66826.3515625, 187500.0, 187500.0, 187500.0, 187500.0, 1826.2044677734375, 187500.0, 187500.0, -186813.28125, -186769.53125, -0.014000000432133675, 0.9580000638961792, 0.11600000411272049, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.617005702425942E9, 2021-03-29 11:15:02.425
88.0, 187500.0, -34158.984375, 187500.0, -53124.73046875, 16935.71484375, 187500.0, -66940.03125, 187500.0, 187500.0, 187500.0, 187500.0, 1490.458984375, 187500.0, 187500.0, -186835.96875, -186790.265625, -0.014000000432133675, 0.9580000638961792, 0.11600000411272049, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6170057024259465E9, 2021-03-29 11:15:02.425
90.0, 187500.0, -33814.5, 187500.0, -53431.12890625, 16525.5390625, 187500.0, -67048.65625, 187500.0, 187500.0, 187500.0, 187500.0, -185.60888671875, 187500.0, 187500.0, -186857.09375, -186813.640625, -0.014000000432133675, 0.956000030040741, 0.1120000034570694, 192.0, 127.5, 72.0, 14.5, 112.0, 1.5, 64.0, 0.0, 0.0, 0.0, 1.617005702425951E9, 2021-03-29 11:15:02.425
92.0, 187500.0, -33713.24609375, 187500.0, -53235.9296875, 16794.2734375, 187500.0, -67756.828125, 187500.0, 187500.0, 187500.0, 187500.0, -426.7618408203125, 187500.0, 187500.0, -186881.234375, -186836.140625, -0.014000000432133675, 0.956000030040741, 0.1120000034570694, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6170057024259555E9, 2021-03-29 11:15:02.425
94.0, 187500.0, -34275.99609375, 187500.0, -53442.21484375, 16640.828125, 187500.0, -67270.453125, 187500.0, 187500.0, 187500.0, 187500.0, -1612.0301513671875, 187500.0, 187500.0, -186901.609375, -186857.71875, -0.014000000432133675, 0.956000030040741, 0.1120000034570694, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6170057024259624E9, 2021-03-29 11:15:02.425
96.0, 187500.0, -33585.796875, 187500.0, -53578.29296875, 16402.513671875, 187500.0, -67770.328125, 187500.0, 187500.0, 187500.0, 187500.0, -2601.653564453125, 187500.0, 187500.0, -186923.625, -186880.5, -0.014000000432133675, 0.956000030040741, 0.1120000034570694, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6170057024259667E9, 2021-03-29 11:15:02.425
98.0, 187500.0, -34443.859375, 187500.0, -53484.234375, 16700.41796875, 187500.0, -67553.2734375, 187500.0, 187500.0, 187500.0, 187500.0, -2813.346923828125, 187500.0, 187500.0, -186946.9375, -186902.53125, -0.014000000432133675, 0.956000030040741, 0.1120000034570694, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6170057024259713E9, 2021-03-29 11:15:02.425
100.0, 187500.0, -34159.5, 187500.0, -53845.73046875, 16217.5087890625, 187500.0, -67310.1953125, 187500.0, 187500.0, 187500.0, 187500.0, -4406.19921875, 187500.0, 187500.0, -186967.953125, -186926.375, -0.01600000075995922, 0.9500000476837158, 0.1120000034570694, 192.0, 127.5, 64.0, 14.5, 88.0, 1.5, 64.0, 0.0, 0.0, 0.0, 1.6170057024259756E9, 2021-03-29 11:15:02.425
