%OpenBCI Raw EEG Data
%Number of channels = 16
%Sample Rate = 125 Hz
%Board = OpenBCI_GUI$BoardCytonSerialDaisy
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, EXG Channel 4, EXG Channel 5, EXG Channel 6, EXG Channel 7, EXG Channel 8, EXG Channel 9, EXG Channel 10, EXG Channel 11, EXG Channel 12, EXG Channel 13, EXG Channel 14, EXG Channel 15, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other, Other, Other, Other, Other, Other, Analog Channel 0, Analog Channel 1, Analog Channel 2, Timestamp, Timestamp (Formatted)
26.0, -43018.65625, -3608.71142578125, 187500.0, -63863.87109375, -12537.607421875, -29964.880859375, 5979.73974609375, -4012.67431640625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -130225.6171875, -187500.015625, -0.40800002217292786, 0.8040000200271606, 0.3540000021457672, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6170038951986885E9, 2021-03-29 10:44:55.198
28.0, -42019.33203125, -3614.545166015625, 187500.0, -63870.578125, -12550.4150390625, -29973.80078125, 5960.181640625, -4027.963134765625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -130230.21875, -187500.015625, -0.4020000100135803, 0.8080000281333923, 0.33800002932548523, 192.0, 121.5, 56.0, 12.5, 32.0, 5.0, 72.0, 0.0, 0.0, 0.0, 1.6170038951986926E9, 2021-03-29 10:44:55.198
30.0, -42542.921875, -3584.370361328125, 187500.0, -63841.02734375, -12531.68359375, -29948.408203125, 5991.6533203125, -3999.50927734375, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -130230.625, -187500.015625, -0.4020000100135803, 0.8080000281333923, 0.33800002932548523, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6170038951986966E9, 2021-03-29 10:44:55.198
32.0, -41978.65234375, -3611.929931640625, 187500.0, -63880.09765625, -12573.146484375, -29992.708984375, 5943.90966796875, -4045.710205078125, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -130221.5234375, -187500.015625, -0.4020000100135803, 0.8080000281333923, 0.33800002932548523, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6170038951987007E9, 2021-03-29 10:44:55.198
34.0, -41581.86328125, -3578.558837890625, 187500.0, -63843.75390625, -12547.3974609375, -29959.44921875, 5971.8046875, -4000.49267578125, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -130226.8046875, -187500.015625, -0.4020000100135803, 0.8080000281333923, 0.33800002932548523, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.617003895198708E9, 2021-03-29 10:44:55.198
36.0, -42046.9609375, -3569.349853515625, 187500.0, -63837.85546875, -12543.26171875, -29955.3828125, 5989.9765625, -4000.1796875, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -130216.6796875, -187500.015625, -0.4020000100135803, 0.8080000281333923, 0.33800002932548523, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.617003895198712E9, 2021-03-29 10:44:55.198
38.0, -41163.41796875, -3599.547119140625, 187500.0, -63861.2578125, -12565.7255859375, -29979.052734375, 5945.876953125, -4031.8076171875, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -130219.1796875, -187500.015625, -0.3880000114440918, 0.812000036239624, 0.3460000157356262, 192.0, 121.5, 112.0, 12.5, 48.0, 5.0, 104.0, 0.0, 0.0, 0.0, 1.6170038951987157E9, 2021-03-29 10:44:55.198
40.0, -41779.58984375, -3564.09716796875, 187500.0, -63816.953125, -12527.794921875, -29934.841796875, 5998.984375, -3991.082763671875, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -130221.953125, -187500.015625, -0.3880000114440918, 0.812000036239624, 0.3460000157356262, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6170038951987197E9, 2021-03-29 10:44:55.198
42.0, -41449.5, -3579.564697265625, 187500.0, -63830.9453125, -12543.6640625, -29953.705078125, 5968.2060546875, -4011.9814453125, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -130217.7265625, -187500.015625, -0.3880000114440918, 0.812000036239624, 0.3460000157356262, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6170038951987236E9, 2021-03-29 10:44:55.198
44.0, -41141.04296875, -3574.870849609375, 187500.0, -63819.83984375, -12535.0810546875, -29940.98828125, 5985.86376953125, -3997.92236328125, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -130228.2578125, -187500.015625, -0.3880000114440918, 0.812000036239624, 0.3460000157356262, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6170038951987276E9, 2021-03-29 10:44:55.198
46.0, -41689.1328125, -3563.896240234375, 187500.0, -63808.3046875, -12521.669921875, -29928.560546875, 5995.85546875, -3990.143798828125, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -130223.625, -187500.015625, -0.3880000114440918, 0.812000036239624, 0.3460000157356262, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6170038951987317E9, 2021-03-29 10:44:55.198
48.0, -40952.9765625, -3589.220703125, 187500.0, -63828.9375, -12543.1728515625, -29952.140625, 5978.443359375, -4012.071044921875, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -130233.4140625, -187500.015625, -0.3880000114440918, 0.8160000443458557, 0.34200000762939453, 192.0, 121.5, 112.0, 12.5, 64.0, 5.0, 88.0, 0.0, 0.0, 0.0, 1.6170038951987357E9, 2021-03-29 10:44:55.198
50.0, -41754.5546875, -3545.880615234375, 187500.0, -63782.2890625, -12498.4912109375, -29905.134765625, 6031.6181640625, -3964.171142578125, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -130239.8125, -187500.015625, -0.3880000114440918, 0.8160000443458557, 0.34200000762939453, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6170038951987393E9, 2021-03-29 10:44:55.198
52.0, -41765.953125, -3572.12158203125, 187500.0, -63802.9609375, -12515.9931640625, -29928.380859375, 6001.28662109375, -3987.484130859375, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -130243.7890625, -187500.015625, -0.3880000114440918, 0.8160000443458557, 0.34200000762939453, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6170038951987433E9, 2021-03-29 10:44:55.198
54.0, -41913.8125, -3575.69775390625, 187500.0, -63786.98046875, -12501.330078125, -29917.65234375, 6028.48876953125, -3973.871826171875, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -130258.984375, -187500.015625, -0.3880000114440918, 0.8160000443458557, 0.34200000762939453, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6170038951987472E9, 2021-03-29 10:44:55.198
56.0, -43012.48828125, -3557.682373046875, 187500.0, -63758.4609375, -12476.0947265625, -29893.2890625, 6055.7353515625, -3947.273193359375, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -130258.765625, -187500.015625, -0.3880000114440918, 0.8160000443458557, 0.34200000762939453, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6170038951987512E9, 2021-03-29 10:44:55.198
58.0, -42832.53515625, -3576.681396484375, 187500.0, -63767.89453125, -12487.5166015625, -29908.95703125, 6036.1552734375, -3975.458740234375, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -130275.8671875, -187500.015625, -0.39400002360343933, 0.8200000524520874, 0.3500000238418579, 192.0, 121.5, 88.0, 12.5, 80.0, 5.0, 120.0, 0.0, 0.0, 0.0, 1.6170038951987553E9, 2021-03-29 10:44:55.198
60.0, -44014.875, -3560.453857421875, 187500.0, -63738.34375, -12456.873046875, -29877.375, 6069.5263671875, -3929.883544921875, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -130290.3046875, -187500.015625, -0.39400002360343933, 0.8200000524520874, 0.3500000238418579, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6170038951987593E9, 2021-03-29 10:44:55.198
62.0, -44292.86328125, -3578.268310546875, 187500.0, -63751.15234375, -12472.33984375, -29888.751953125, 6054.84130859375, -3943.786376953125, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -130299.7109375, -187500.015625, -0.39400002360343933, 0.8200000524520874, 0.3500000238418579, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6170038951987631E9, 2021-03-29 10:44:55.198
64.0, -44452.296875, -3581.866943359375, 187500.0, -63746.03125, -12464.5390625, -29881.017578125, 6059.87060546875, -3941.081787109375, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -130321.1484375, -187500.015625, -0.39400002360343933, 0.8200000524520874, 0.3500000238418579, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6170038951987672E9, 2021-03-29 10:44:55.198
66.0, -45448.0234375, -3560.31982421875, 187500.0, -63725.78125, -12452.6923828125, -29863.0703125, 6072.49951171875, -3924.83203125, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -130327.4765625, -187500.015625, -0.39400002360343933, 0.8200000524520874, 0.3500000238418579, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6170038951987708E9, 2021-03-29 10:44:55.198
68.0, -45088.25, -3591.6123046875, 187500.0, -63752.5390625, -12479.9169921875, -29891.859375, 6049.92431640625, -3955.990478515625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -130348.125, -187500.015625, -0.3960000276565552, 0.8140000104904175, 0.33800002932548523, 192.0, 121.5, 80.0, 12.5, 56.0, 5.0, 72.0, 0.0, 0.0, 0.0, 1.617003895198776E9, 2021-03-29 10:44:55.198
70.0, -46066.40625, -3572.591064453125, 187500.0, -63719.1875, -12443.70703125, -29855.134765625, 6085.1728515625, -3919.802978515625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -130364.3984375, -187500.015625, -0.3960000276565552, 0.8140000104904175, 0.33800002932548523, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6170038951987805E9, 2021-03-29 10:44:55.198
72.0, -46246.7421875, -3607.727783203125, 187500.0, -63746.27734375, -12468.40625, -29879.7890625, 6068.83349609375, -3949.10595703125, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -130375.328125, -187500.015625, -0.3960000276565552, 0.8140000104904175, 0.33800002932548523, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6170038951987848E9, 2021-03-29 10:44:55.198
74.0, -46383.19921875, -3602.408203125, 187500.0, -63720.640625, -12446.3896484375, -29856.609375, 6090.49267578125, -3927.24609375, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -130399.734375, -187500.015625, -0.3960000276565552, 0.8140000104904175, 0.33800002932548523, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.617003895198789E9, 2021-03-29 10:44:55.198
76.0, -47324.8984375, -3602.430419921875, 187500.0, -63712.640625, -12442.7236328125, -29847.982421875, 6095.85693359375, -3917.880615234375, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -130408.25, -187500.015625, -0.3960000276565552, 0.8140000104904175, 0.33800002932548523, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.617003895198793E9, 2021-03-29 10:44:55.198
78.0, -46940.5390625, -3636.9638671875, 187500.0, -63743.41796875, -12469.880859375, -29880.68359375, 6059.66943359375, -3950.8046875, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -130428.3671875, -187500.015625, -0.4000000059604645, 0.8140000104904175, 0.3360000252723694, 192.0, 121.5, 64.0, 12.5, 56.0, 5.0, 64.0, 0.0, 0.0, 0.0, 1.6170038951987967E9, 2021-03-29 10:44:55.198
80.0, -47827.390625, -3607.660888671875, 187500.0, -63706.4921875, -12429.603515625, -29837.767578125, 6112.82177734375, -3908.26953125, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -130447.5703125, -187500.015625, -0.4000000059604645, 0.8140000104904175, 0.3360000252723694, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6170038951988008E9, 2021-03-29 10:44:55.198
82.0, -47846.25390625, -3631.06298828125, 187500.0, -63732.578125, -12453.408203125, -29861.146484375, 6088.3916015625, -3935.695068359375, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -130457.3828125, -187500.015625, -0.4000000059604645, 0.8140000104904175, 0.3360000252723694, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6170038951988049E9, 2021-03-29 10:44:55.198
84.0, -47593.87890625, -3634.169921875, 187500.0, -63732.66796875, -12454.4365234375, -29862.509765625, 6085.1279296875, -3937.594970703125, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -130478.015625, -187500.015625, -0.4000000059604645, 0.8140000104904175, 0.3360000252723694, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.617003895198809E9, 2021-03-29 10:44:55.198
86.0, -47970.3046875, -3626.838623046875, 187500.0, -63738.76953125, -12461.7900390625, -29867.181640625, 6075.0029296875, -3940.478271484375, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -130483.0859375, -187500.015625, -0.4000000059604645, 0.8140000104904175, 0.3360000252723694, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6170038951988127E9, 2021-03-29 10:44:55.198
88.0, -46936.31640625, -3658.712158203125, 187500.0, -63767.69140625, -12494.0439453125, -29897.357421875, 6052.31591796875, -3975.5927734375, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -130498.578125, -187500.015625, -0.3960000276565552, 0.8140000104904175, 0.3360000252723694, 192.0, 121.5, 80.0, 12.5, 56.0, 5.0, 64.0, 0.0, 0.0, 0.0, 1.6170038951988168E9, 2021-03-29 10:44:55.198
90.0, -47159.20703125, -3647.9609375, 187500.0, -63745.20703125, -12475.6484375, -29871.451171875, 6068.990234375, -3951.296630859375, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -130510.9140625, -187500.015625, -0.3960000276565552, 0.8140000104904175, 0.3360000252723694, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6170038951988206E9, 2021-03-29 10:44:55.198
92.0, -46755.7578125, -3670.24560546875, 187500.0, -63768.80859375, -12504.7724609375, -29893.1328125, 6041.5419921875, -3972.664794921875, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -130517.3984375, -187500.015625, -0.3960000276565552, 0.8140000104904175, 0.3360000252723694, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.617003895198825E9, 2021-03-29 10:44:55.198
94.0, -46345.3359375, -3674.716064453125, 187500.0, -63760.515625, -12496.2568359375, -29886.740234375, 6038.30126953125, -3963.768798828125, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -130532.1484375, -187500.015625, -0.3960000276565552, 0.8140000104904175, 0.3360000252723694, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6170038951988285E9, 2021-03-29 10:44:55.198
96.0, -46904.640625, -3689.9375, 187500.0, -63767.66796875, -12502.8720703125, -29894.943359375, 6043.84423828125, -3973.178955078125, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -130530.4921875, -187500.015625, -0.3930000215768814, 0.8150000274181366, 0.3370000272989273, 192.0, 121.5, 104.0, 12.5, 64.0, 5.0, 72.0, 0.0, 0.0, 0.0, 1.6170038951988325E9, 2021-03-29 10:44:55.198
98.0, -46389.703125, -3680.68408203125, 187500.0, -63752.671875, -12495.541015625, -29885.7109375, 6050.818359375, -3967.2333984375, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -130542.3203125, -187500.015625, -0.3930000215768814, 0.8150000274181366, 0.3370000272989273, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6170038951988363E9, 2021-03-29 10:44:55.198
100.0, -47161.2421875, -3671.87744140625, 187500.0, -63739.8203125, -12476.85546875, -29869.55078125, 6060.18359375, -3951.363525390625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -130557.2265625, -187500.015625, -0.3930000215768814, 0.8150000274181366, 0.3370000272989273, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6170038951988409E9, 2021-03-29 10:44:55.198
102.0, -47307.265625, -3687.05419921875, 187500.0, -63754.953125, -12495.09375, -29885.130859375, 6044.134765625, -3971.033203125, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -130559.84375, -187500.015625, -0.3930000215768814, 0.8150000274181366, 0.3370000272989273, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6170038951988456E9, 2021-03-29 10:44:55.198
104.0, -47368.59765625, -3678.87353515625, 187500.0, -63736.6015625, -12471.736328125, -29865.9296875, 6053.63427734375, -3949.597900390625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -130575.0, -187500.015625, -0.3930000215768814, 0.8150000274181366, 0.3370000272989273, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6170038951988497E9, 2021-03-29 10:44:55.198
106.0, -48359.5625, -3680.28173828125, 187500.0, -63729.24609375, -12466.8193359375, -29857.794921875, 6078.3779296875, -3940.4111328125, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -130577.4296875, -187500.015625, -0.3905000165104866, 0.817500039935112, 0.34550001472234726, 192.0, 121.5, 112.0, 12.5, 80.0, 5.5, 8.0, 0.0, 0.0, 0.0, 1.6170038951988535E9, 2021-03-29 10:44:55.198
108.0, -48066.0625, -3709.1376953125, 187500.0, -63763.82421875, -12500.458984375, -29894.048828125, 6047.0185546875, -3981.60546875, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -130584.765625, -187500.015625, -0.3905000165104866, 0.817500039935112, 0.34550001472234726, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6170038951988575E9, 2021-03-29 10:44:55.198
110.0, -49019.80859375, -3676.101806640625, 187500.0, -63725.9375, -12458.5263671875, -29855.068359375, 6082.2001953125, -3938.35498046875, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -130594.15625, -187500.015625, -0.3905000165104866, 0.817500039935112, 0.34550001472234726, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6170038951988618E9, 2021-03-29 10:44:55.198
112.0, -49311.8125, -3705.382568359375, 187500.0, -63759.77734375, -12492.6357421875, -29880.99609375, 6062.7763671875, -3968.462646484375, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -130596.8984375, -187500.015625, -0.3905000165104866, 0.817500039935112, 0.34550001472234726, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.617003895198866E9, 2021-03-29 10:44:55.198
