%OpenBCI Raw EEG Data
%Number of channels = 16
%Sample Rate = 125 Hz
%Board = OpenBCI_GUI$BoardCytonSerialDaisy
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, EXG Channel 4, EXG Channel 5, EXG Channel 6, EXG Channel 7, EXG Channel 8, EXG Channel 9, EXG Channel 10, EXG Channel 11, EXG Channel 12, EXG Channel 13, EXG Channel 14, EXG Channel 15, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other, Other, Other, Other, Other, Other, Analog Channel 0, Analog Channel 1, Analog Channel 2, Timestamp, Timestamp (Formatted)
22.0, 118408.8125, 118377.7421875, -187500.015625, 118469.46875, 118495.9140625, 118440.7265625, 118418.484375, 118325.859375, -187500.015625, 162128.953125, -187500.015625, -187500.015625, 162270.84375, 162202.0, -187500.015625, 162205.734375, 0.016000000992789865, 0.6975000202655792, 0.23000000789761543, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6166613216419065E9, 2021-03-25 11:35:21.641
24.0, 118312.4921875, 118281.25, -187500.015625, 118373.0703125, 118399.5546875, 118344.28125, 118322.0859375, 118229.484375, -187500.015625, 162110.09375, -187500.015625, -187500.015625, 162251.9375, 162183.203125, -187500.015625, 162186.984375, 0.016000000992789865, 0.6975000202655792, 0.23000000789761543, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6166613216419106E9, 2021-03-25 11:35:21.641
26.0, 118262.4296875, 118231.1796875, -187500.015625, 118322.9375, 118349.421875, 118294.2578125, 118271.953125, 118179.390625, -187500.015625, 162087.578125, -187500.015625, -187500.015625, 162229.515625, 162160.6875, -187500.015625, 162164.515625, 0.02000000060070306, 0.7827500253915787, 0.2560000065714121, 192.0, 0.0, 96.0, 13.5, 16.0, 4.0, 104.0, 0.0, 0.0, 0.0, 1.6166613216419146E9, 2021-03-25 11:35:21.641
28.0, 118260.0390625, 118228.8359375, -187500.015625, 118320.4765625, 118347.0703125, 118291.90625, 118269.6015625, 118176.953125, -187500.015625, 162066.90625, -187500.015625, -187500.015625, 162208.890625, 162140.0625, -187500.015625, 162143.890625, 0.02000000060070306, 0.7827500253915787, 0.2560000065714121, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.616661321641919E9, 2021-03-25 11:35:21.641
30.0, 118142.1328125, 118110.96875, -187500.015625, 118202.59375, 118229.125, 118174.0234375, 118151.6484375, 118059.09375, -187500.015625, 162046.90625, -187500.015625, -187500.015625, 162188.90625, 162120.03125, -187500.015625, 162123.875, 0.02000000060070306, 0.7827500253915787, 0.2560000065714121, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6166613216419227E9, 2021-03-25 11:35:21.641
32.0, 118165.5078125, 118134.328125, -187500.015625, 118225.9921875, 118252.546875, 118197.4296875, 118175.1015625, 118082.4921875, -187500.015625, 162025.625, -187500.015625, -187500.015625, 162167.515625, 162098.75, -187500.015625, 162102.40625, 0.02000000060070306, 0.7827500253915787, 0.2560000065714121, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6166613216419268E9, 2021-03-25 11:35:21.641
34.0, 118072.328125, 118041.0078125, -187500.015625, 118132.671875, 118159.25, 118104.0625, 118081.7109375, 117989.3359375, -187500.015625, 162007.453125, -187500.015625, -187500.015625, 162149.265625, 162080.5, -187500.015625, 162084.140625, 0.02000000060070306, 0.7827500253915787, 0.2560000065714121, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.616661321641935E9, 2021-03-25 11:35:21.641
36.0, 118020.203125, 117988.90625, -187500.015625, 118080.5078125, 118107.1015625, 118052.09375, 118029.6796875, 117937.3203125, -187500.015625, 161984.109375, -187500.015625, -187500.015625, 162126.15625, 162057.3125, -187500.015625, 162060.953125, 0.02100000117206946, 0.8413750305771828, 0.27900001127272844, 192.0, 0.0, 88.0, 14.0, 16.0, 4.5, 56.0, 0.0, 0.0, 0.0, 1.6166613216419392E9, 2021-03-25 11:35:21.641
38.0, 118020.515625, 117989.265625, -187500.015625, 118080.8203125, 118107.375, 118052.4296875, 118029.9453125, 117937.65625, -187500.015625, 161963.75, -187500.015625, -187500.015625, 162105.578125, 162036.8125, -187500.015625, 162040.53125, 0.02100000117206946, 0.8413750305771828, 0.27900001127272844, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6166613216419432E9, 2021-03-25 11:35:21.641
40.0, 117902.453125, 117871.1171875, -187500.015625, 117962.78125, 117989.359375, 117934.3515625, 117911.8828125, 117819.640625, -187500.015625, 161942.359375, -187500.015625, -187500.015625, 162084.296875, 162015.515625, -187500.015625, 162019.234375, 0.02100000117206946, 0.8413750305771828, 0.27900001127272844, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6166613216419475E9, 2021-03-25 11:35:21.641
42.0, 117921.8515625, 117890.5625, -187500.015625, 117982.203125, 118008.828125, 117953.7265625, 117931.328125, 117839.0390625, -187500.015625, 161919.875, -187500.015625, -187500.015625, 162061.71875, 161993.03125, -187500.015625, 161996.71875, 0.02100000117206946, 0.8413750305771828, 0.27900001127272844, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6166613216419513E9, 2021-03-25 11:35:21.641
44.0, 117832.421875, 117801.109375, -187500.015625, 117892.7265625, 117919.21875, 117864.296875, 117841.8125, 117749.65625, -187500.015625, 161897.34375, -187500.015625, -187500.015625, 162039.296875, 161970.5, -187500.015625, 161974.171875, 0.02100000117206946, 0.8413750305771828, 0.27900001127272844, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6166613216419568E9, 2021-03-25 11:35:21.641
46.0, 117779.4765625, 117748.046875, -187500.015625, 117839.640625, 117866.265625, 117811.2578125, 117788.8359375, 117696.640625, -187500.015625, 161878.5625, -187500.015625, -187500.015625, 162020.546875, 161951.8125, -187500.015625, 161955.53125, 0.02250000069034286, 0.8796875365078449, 0.2935000197030604, 192.0, 0.0, 96.0, 14.0, 88.0, 4.5, 80.0, 0.0, 0.0, 0.0, 1.616661321641961E9, 2021-03-25 11:35:21.641
48.0, 117781.6640625, 117750.234375, -187500.015625, 117841.7890625, 117868.453125, 117813.421875, 117791.0078125, 117698.8515625, -187500.015625, 161855.453125, -187500.015625, -187500.015625, 161997.34375, 161928.59375, -187500.015625, 161932.28125, 0.02250000069034286, 0.8796875365078449, 0.2935000197030604, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6166613216419652E9, 2021-03-25 11:35:21.641
50.0, 117666.6171875, 117635.171875, -187500.015625, 117726.765625, 117753.3203125, 117698.3359375, 117675.875, 117583.8046875, -187500.015625, 161835.90625, -187500.015625, -187500.015625, 161977.828125, 161909.1875, -187500.015625, 161912.75, 0.02250000069034286, 0.8796875365078449, 0.2935000197030604, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6166613216419692E9, 2021-03-25 11:35:21.641
52.0, 117691.140625, 117659.734375, -187500.015625, 117751.3125, 117778.0, 117723.015625, 117700.484375, 117608.3671875, -187500.015625, 161817.734375, -187500.015625, -187500.015625, 161959.6875, 161891.0, -187500.015625, 161894.546875, 0.02250000069034286, 0.8796875365078449, 0.2935000197030604, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6166613216419733E9, 2021-03-25 11:35:21.641
